year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,9,704,705,-1,1011,1015,-4,WN,3483,N239WN,EWR,HOU,219,1411,7,5,2013-01-09T12:00:00Z
2013,1,9,752,759,-7,944,1011,-27,US,1733,N187US,LGA,CLT,92,544,7,59,2013-01-09T12:00:00Z
2013,1,9,753,755,-2,925,930,-5,WN,3935,N427WN,LGA,MDW,134,725,7,55,2013-01-09T12:00:00Z
2013,1,9,756,759,-3,1027,1021,6,EV,4655,N25134,EWR,OMA,187,1134,7,59,2013-01-09T12:00:00Z
2013,1,9,839,850,-11,1016,1035,-19,MQ,4558,N739MQ,LGA,CLE,76,419,8,50,2013-01-09T13:00:00Z
2013,1,9,851,855,-4,1049,1102,-13,EV,4913,N134EV,EWR,DTW,92,488,8,55,2013-01-09T13:00:00Z
2013,1,9,857,905,-8,1016,1029,-13,B6,20,N329JB,JFK,ROC,53,264,9,5,2013-01-09T14:00:00Z
2013,1,9,858,859,-1,1150,1145,5,DL,1747,N680DA,LGA,ATL,117,762,8,59,2013-01-09T13:00:00Z
2013,1,9,917,920,-3,1232,1240,-8,AA,1589,N4XYAA,EWR,DFW,210,1372,9,20,2013-01-09T14:00:00Z
2013,1,9,939,945,-6,1123,1130,-7,AA,319,N475AA,LGA,ORD,142,733,9,45,2013-01-09T14:00:00Z
2013,1,9,1159,1200,-1,1510,1459,11,UA,1461,N16703,EWR,IAH,228,1400,12,0,2013-01-09T17:00:00Z
2013,1,9,1344,1345,-1,1630,1641,-11,B6,1783,N594JB,JFK,MCO,138,944,13,45,2013-01-09T18:00:00Z
2013,1,9,1445,1442,3,1730,1658,32,EV,4181,N11150,EWR,MCI,198,1092,14,42,2013-01-09T19:00:00Z
2013,1,9,1528,1530,-2,1823,1855,-32,AA,1039,N3GBAA,JFK,FLL,158,1069,15,30,2013-01-09T20:00:00Z
2013,1,9,1622,1629,-7,1954,2005,-11,UA,1078,N37293,EWR,SAT,261,1569,16,29,2013-01-09T21:00:00Z
2013,1,9,1723,1730,-7,2017,1957,20,F9,837,N953FR,LGA,DEN,263,1620,17,30,2013-01-09T22:00:00Z
2013,1,9,1740,1745,-5,2053,2055,-2,AA,785,N3GUAA,LGA,DFW,216,1389,17,45,2013-01-09T22:00:00Z
2013,1,9,1757,1800,-3,1850,1915,-25,B6,1016,N236JB,JFK,BOS,39,187,18,0,2013-01-09T23:00:00Z
2013,1,9,1819,1830,-11,2038,2044,-6,EV,5203,N720EV,EWR,DTW,92,488,18,30,2013-01-09T23:00:00Z
2013,1,9,1851,1900,-9,1952,2012,-20,US,2140,N945UW,LGA,BOS,39,184,19,0,2013-01-10T00:00:00Z
2013,1,9,1859,1904,-5,2105,2109,-4,EV,4175,N11565,EWR,CLT,88,529,19,4,2013-01-10T00:00:00Z
2013,1,9,1952,2000,-8,2137,2147,-10,9E,3320,N605LR,JFK,BUF,67,301,20,0,2013-01-10T01:00:00Z
2013,1,9,2011,2015,-4,2111,2130,-19,AA,1762,N3GGAA,JFK,BOS,39,187,20,15,2013-01-10T01:00:00Z
2013,1,9,2018,2025,-7,2344,2329,15,UA,771,N532UA,JFK,LAX,358,2475,20,25,2013-01-10T01:00:00Z
2013,1,9,2100,2100,0,2206,2209,-3,B6,1020,N794JB,JFK,BOS,40,187,21,0,2013-01-10T02:00:00Z
2013,1,9,2242,2245,-3,2357,2357,0,B6,128,N729JB,JFK,BTV,52,266,22,45,2013-01-10T03:00:00Z
2013,1,10,531,540,-9,832,850,-18,AA,1141,N5EAAA,JFK,MIA,149,1089,5,40,2013-01-10T10:00:00Z
2013,1,10,553,600,-7,834,859,-25,B6,507,N746JB,EWR,FLL,144,1065,6,0,2013-01-10T11:00:00Z
2013,1,10,606,615,-9,740,750,-10,MQ,4518,N846MQ,LGA,RDU,65,431,6,15,2013-01-10T11:00:00Z
2013,1,10,610,610,0,844,902,-18,B6,145,N659JB,JFK,PBI,138,1028,6,10,2013-01-10T11:00:00Z
2013,1,10,621,630,-9,902,927,-25,B6,71,N644JB,JFK,TPA,142,1005,6,30,2013-01-10T11:00:00Z
2013,1,10,651,659,-8,946,938,8,DL,1547,N680DA,LGA,ATL,122,762,6,59,2013-01-10T11:00:00Z
2013,1,10,703,710,-7,842,850,-8,MQ,3737,N8EGMQ,EWR,ORD,121,719,7,10,2013-01-10T12:00:00Z
2013,1,10,755,800,-5,1121,1125,-4,UA,397,N512UA,JFK,SFO,358,2586,8,0,2013-01-10T13:00:00Z
2013,1,10,810,827,-17,955,1031,-36,EV,4652,N14173,EWR,MYR,81,550,8,27,2013-01-10T13:00:00Z
2013,1,10,855,857,-2,1206,1209,-3,UA,714,N410UA,EWR,MIA,146,1085,8,57,2013-01-10T13:00:00Z
2013,1,10,859,900,-1,1155,1205,-10,DL,1885,N344NW,LGA,MCO,132,950,9,0,2013-01-10T14:00:00Z
2013,1,10,917,921,-4,1010,1029,-19,B6,1004,N665JB,JFK,BOS,38,187,9,21,2013-01-10T14:00:00Z
2013,1,10,954,955,-1,1046,1100,-14,9E,3667,N8974C,JFK,PHL,29,94,9,55,2013-01-10T14:00:00Z
2013,1,10,955,1006,-11,1205,1219,-14,EV,4250,N13949,EWR,IND,114,645,10,6,2013-01-10T15:00:00Z
2013,1,10,1006,1000,6,1328,1341,-13,DL,1765,N722TW,JFK,SFO,356,2586,10,0,2013-01-10T15:00:00Z
2013,1,10,1052,1100,-8,1206,1223,-17,EV,4240,N14998,EWR,BUF,53,282,11,0,2013-01-10T16:00:00Z
2013,1,10,1054,1100,-6,1332,1338,-6,DL,1647,N618DL,LGA,ATL,115,762,11,0,2013-01-10T16:00:00Z
2013,1,10,1154,1200,-6,1434,1438,-4,DL,1947,N675DL,LGA,ATL,122,762,12,0,2013-01-10T17:00:00Z
2013,1,10,1243,1250,-7,1340,1355,-15,B6,1006,N298JB,JFK,BOS,35,187,12,50,2013-01-10T17:00:00Z
2013,1,10,1344,1350,-6,1533,1545,-12,MQ,4577,N504MQ,LGA,CLT,91,544,13,50,2013-01-10T18:00:00Z
2013,1,10,1402,1410,-8,1551,1555,-4,MQ,4491,N730MQ,LGA,CLE,75,419,14,10,2013-01-10T19:00:00Z
2013,1,10,1502,1510,-8,1659,1655,4,MQ,4447,N711MQ,LGA,RDU,68,431,15,10,2013-01-10T20:00:00Z
2013,1,10,1523,1528,-5,1641,1640,1,EV,3267,N16183,EWR,ORF,47,284,15,28,2013-01-10T20:00:00Z
2013,1,10,1655,1700,-5,1810,1813,-3,US,2136,N952UW,LGA,BOS,42,184,17,0,2013-01-10T22:00:00Z
2013,1,10,1658,1700,-2,2007,2036,-29,DL,127,N718TW,JFK,LAX,344,2475,17,0,2013-01-10T22:00:00Z
2013,1,10,1832,1815,17,1951,1939,12,UA,1703,N77530,EWR,BOS,41,200,18,15,2013-01-10T23:00:00Z
2013,1,10,1946,1855,51,18,2355,23,AA,1613,N5DMAA,JFK,SJU,185,1598,18,55,2013-01-10T23:00:00Z
2013,1,10,1956,2000,-4,2144,2224,-40,9E,3439,N918XJ,JFK,CVG,85,589,20,0,2013-01-11T01:00:00Z
2013,1,10,NA,700,NA,NA,1007,NA,UA,719,NA,EWR,DFW,NA,1372,7,0,2013-01-10T12:00:00Z
2013,1,11,557,601,-4,740,725,15,EV,4708,N13997,EWR,MKE,140,725,6,1,2013-01-11T11:00:00Z
2013,1,11,601,600,1,936,925,11,UA,303,N512UA,JFK,SFO,367,2586,6,0,2013-01-11T11:00:00Z
2013,1,11,628,635,-7,1026,1019,7,UA,849,N403UA,EWR,PHX,329,2133,6,35,2013-01-11T11:00:00Z
2013,1,11,630,636,-6,918,945,-27,UA,1701,N73291,EWR,FLL,148,1065,6,36,2013-01-11T11:00:00Z
2013,1,11,651,700,-9,750,807,-17,US,2116,N945UW,LGA,BOS,34,184,7,0,2013-01-11T12:00:00Z
2013,1,11,651,705,-14,907,940,-33,MQ,4534,N736MQ,LGA,XNA,179,1147,7,5,2013-01-11T12:00:00Z
2013,1,11,703,705,-2,1044,1035,9,VX,399,N624VA,JFK,LAX,361,2475,7,5,2013-01-11T12:00:00Z
2013,1,11,728,730,-2,1034,1040,-6,AA,715,N476AA,LGA,DFW,208,1389,7,30,2013-01-11T12:00:00Z
2013,1,11,752,759,-7,1038,1025,13,UA,429,N513UA,LGA,DEN,256,1620,7,59,2013-01-11T12:00:00Z
2013,1,11,803,800,3,1152,1140,12,WN,1558,N709SW,EWR,PHX,318,2133,8,0,2013-01-11T13:00:00Z
2013,1,11,856,900,-4,1152,1205,-13,DL,1885,N369NW,LGA,MCO,136,950,9,0,2013-01-11T14:00:00Z
2013,1,11,954,1000,-6,1222,1254,-32,UA,1623,N16217,EWR,MCO,134,937,10,0,2013-01-11T15:00:00Z
2013,1,11,1014,1015,-1,1223,1216,7,US,1427,N721UW,JFK,CLT,100,541,10,15,2013-01-11T15:00:00Z
2013,1,11,1014,1023,-9,1244,1255,-11,FL,347,N966AT,LGA,ATL,123,762,10,23,2013-01-11T15:00:00Z
2013,1,11,1154,1200,-6,1318,1330,-12,MQ,4601,N501MQ,LGA,BNA,111,764,12,0,2013-01-11T17:00:00Z
2013,1,11,1156,1200,-4,1414,1432,-18,EV,4090,N14148,EWR,JAX,116,820,12,0,2013-01-11T17:00:00Z
2013,1,11,1233,1240,-7,1418,1445,-27,DL,1131,N347NB,LGA,DTW,86,502,12,40,2013-01-11T17:00:00Z
2013,1,11,1301,1300,1,1549,1610,-21,WN,2239,N432WN,EWR,HOU,204,1411,13,0,2013-01-11T18:00:00Z
2013,1,11,1351,1345,6,1644,1656,-12,B6,83,N504JB,JFK,SEA,330,2422,13,45,2013-01-11T18:00:00Z
2013,1,11,1354,1400,-6,1627,1636,-9,DL,2247,N612DL,LGA,ATL,116,762,14,0,2013-01-11T19:00:00Z
2013,1,11,1431,1435,-4,1726,1748,-22,B6,347,N236JB,JFK,SRQ,153,1041,14,35,2013-01-11T19:00:00Z
2013,1,11,1512,1515,-3,1753,1805,-12,UA,53,N76055,EWR,IAH,193,1400,15,15,2013-01-11T20:00:00Z
2013,1,11,1617,1600,17,1951,1933,18,DL,161,N906DE,JFK,MIA,146,1089,16,0,2013-01-11T21:00:00Z
2013,1,11,1628,1630,-2,1801,1807,-6,EV,4702,N27190,EWR,GSO,73,445,16,30,2013-01-11T21:00:00Z
2013,1,11,1712,1710,2,1826,1820,6,EV,4316,N14920,EWR,BWI,52,169,17,10,2013-01-11T22:00:00Z
2013,1,11,1722,1730,-8,1955,2004,-9,FL,623,N176AT,LGA,ATL,115,762,17,30,2013-01-11T22:00:00Z
2013,1,11,1806,1808,-2,1940,1949,-9,UA,1053,N24729,EWR,CLE,64,404,18,8,2013-01-11T23:00:00Z
2013,1,11,1822,1830,-8,2003,2015,-12,MQ,4674,N501MQ,LGA,CLE,71,419,18,30,2013-01-11T23:00:00Z
2013,1,11,1831,1820,11,2006,2005,1,AA,353,N3ARAA,LGA,ORD,129,733,18,20,2013-01-11T23:00:00Z
2013,1,11,1921,1920,1,2306,2315,-9,DL,1345,N3750D,JFK,PHX,305,2153,19,20,2013-01-12T00:00:00Z
2013,1,11,2023,2030,-7,2319,2350,-31,B6,1069,N304JB,JFK,AUS,215,1521,20,30,2013-01-12T01:00:00Z
2013,1,11,2036,2040,-4,2333,2359,-26,B6,165,N623JB,JFK,PDX,335,2454,20,40,2013-01-12T01:00:00Z
2013,1,11,2151,2159,-8,2300,2316,-16,DL,2155,N332NW,LGA,PWM,44,269,21,59,2013-01-12T02:00:00Z
2013,1,12,601,610,-9,847,910,-23,AA,1895,N5DXAA,EWR,MIA,142,1085,6,10,2013-01-12T11:00:00Z
2013,1,12,711,715,-4,1017,1045,-28,AA,443,N5CAAA,JFK,MIA,151,1089,7,15,2013-01-12T12:00:00Z
2013,1,12,716,720,-4,840,845,-5,FL,850,N717JL,LGA,MKE,116,738,7,20,2013-01-12T12:00:00Z
2013,1,12,734,740,-6,901,931,-30,EV,4459,N27190,EWR,STL,131,872,7,40,2013-01-12T12:00:00Z
2013,1,12,802,817,-15,1033,1127,-54,DL,1109,N360NW,LGA,TPA,135,1010,8,17,2013-01-12T13:00:00Z
2013,1,12,830,834,-4,1152,1212,-20,UA,1480,N12216,EWR,SFO,351,2565,8,34,2013-01-12T13:00:00Z
2013,1,12,852,851,1,1148,1150,-2,UA,1623,N77430,EWR,LAS,316,2227,8,51,2013-01-12T13:00:00Z
2013,1,12,855,900,-5,1104,1146,-42,DL,1747,N640DL,LGA,ATL,105,762,9,0,2013-01-12T14:00:00Z
2013,1,12,901,900,1,1452,1530,-38,HA,51,N383HA,JFK,HNL,615,4983,9,0,2013-01-12T14:00:00Z
2013,1,12,1000,1000,0,1122,1125,-3,EV,5698,N909EV,LGA,IAD,44,229,10,0,2013-01-12T15:00:00Z
2013,1,12,1022,1030,-8,1308,1345,-37,AA,415,N329AA,JFK,MIA,140,1089,10,30,2013-01-12T15:00:00Z
2013,1,12,1142,1152,-10,1300,1307,-7,EV,4147,N11150,EWR,ORF,52,284,11,52,2013-01-12T16:00:00Z
2013,1,12,1254,1259,-5,1404,1419,-15,EV,4139,N12996,EWR,BUF,50,282,12,59,2013-01-12T17:00:00Z
2013,1,12,1502,1450,12,1637,1640,-3,MQ,4403,N846MQ,JFK,RDU,69,427,14,50,2013-01-12T19:00:00Z
2013,1,12,1522,1527,-5,1638,1700,-22,EV,4502,N12175,EWR,BNA,112,748,15,27,2013-01-12T20:00:00Z
2013,1,12,1522,1530,-8,1705,1730,-25,MQ,4579,N542MQ,LGA,CLT,82,544,15,30,2013-01-12T20:00:00Z
2013,1,12,1523,1525,-2,1639,1655,-16,MQ,3823,N532MQ,JFK,DCA,50,213,15,25,2013-01-12T20:00:00Z
2013,1,12,1525,1515,10,1702,1700,2,MQ,4333,N613MQ,JFK,PIT,64,340,15,15,2013-01-12T20:00:00Z
2013,1,12,1542,1545,-3,1802,1808,-6,UA,256,N439UA,EWR,DEN,236,1605,15,45,2013-01-12T20:00:00Z
2013,1,12,1655,1700,-5,2015,2049,-34,DL,31,N706TW,JFK,SFO,348,2586,17,0,2013-01-12T22:00:00Z
2013,1,12,1748,1800,-12,1946,2014,-28,DL,2019,N359NW,LGA,MSP,161,1020,18,0,2013-01-12T23:00:00Z
2013,1,12,2019,1900,79,2348,2206,102,UA,527,N475UA,EWR,DFW,215,1372,19,0,2013-01-13T00:00:00Z
2013,1,13,3,2030,213,340,2350,230,B6,1069,N281JB,JFK,AUS,243,1521,20,30,2013-01-14T01:00:00Z
2013,1,13,624,635,-11,920,940,-20,AA,711,N3DMAA,LGA,DFW,216,1389,6,35,2013-01-13T11:00:00Z
2013,1,13,625,635,-10,911,934,-23,B6,983,N598JB,LGA,TPA,148,1010,6,35,2013-01-13T11:00:00Z
2013,1,13,732,559,93,1058,930,88,UA,691,N505UA,JFK,SFO,341,2586,5,59,2013-01-13T10:00:00Z
2013,1,13,1018,1021,-3,1320,1342,-22,DL,1903,N911DL,LGA,SRQ,156,1047,10,21,2013-01-13T15:00:00Z
2013,1,13,1020,1015,5,1321,1327,-6,UA,680,N540UA,LGA,IAH,224,1416,10,15,2013-01-13T15:00:00Z
2013,1,13,1024,1030,-6,1250,1252,-2,DL,2343,N326NB,EWR,ATL,116,746,10,30,2013-01-13T15:00:00Z
2013,1,13,1026,1031,-5,1342,1403,-21,B6,641,N708JB,JFK,SFO,346,2586,10,31,2013-01-13T15:00:00Z
2013,1,13,1044,1047,-3,1325,1330,-5,UA,448,N544UA,EWR,LAS,320,2227,10,47,2013-01-13T15:00:00Z
2013,1,13,1426,1415,11,1711,1724,-13,B6,377,N571JB,LGA,FLL,147,1076,14,15,2013-01-13T19:00:00Z
2013,1,13,1443,1443,0,1759,1801,-2,UA,343,N414UA,EWR,AUS,235,1504,14,43,2013-01-13T19:00:00Z
2013,1,13,1548,1459,49,1836,1737,59,B6,119,N508JB,JFK,MSY,196,1182,14,59,2013-01-13T19:00:00Z
2013,1,13,1559,1600,-1,1704,1717,-13,US,2181,N770UW,LGA,DCA,49,214,16,0,2013-01-13T21:00:00Z
2013,1,13,1655,1640,15,1852,1835,17,WN,372,N456WN,LGA,STL,149,888,16,40,2013-01-13T21:00:00Z
2013,1,13,1710,1707,3,1824,1815,9,EV,4373,N13161,EWR,DCA,46,199,17,7,2013-01-13T22:00:00Z
2013,1,13,1749,1750,-1,2057,2107,-10,UA,1228,N16703,EWR,SAN,343,2425,17,50,2013-01-13T22:00:00Z
2013,1,13,1936,1932,4,2301,2230,31,UA,1416,N27724,EWR,IAH,221,1400,19,32,2013-01-14T00:00:00Z
2013,1,13,1957,2000,-3,2144,2143,1,DL,402,N348NB,JFK,BOS,41,187,20,0,2013-01-14T01:00:00Z
2013,1,13,2020,1815,125,2203,1952,131,9E,4277,N8775A,JFK,ORF,50,290,18,15,2013-01-13T23:00:00Z
2013,1,13,2145,2005,100,4,2204,120,EV,4133,N13992,EWR,GSP,98,594,20,5,2013-01-14T01:00:00Z
2013,1,13,2158,2159,-1,2302,2316,-14,DL,2155,N378NW,LGA,PWM,39,269,21,59,2013-01-14T02:00:00Z
2013,1,13,2243,2129,74,25,2241,104,EV,4119,N14186,EWR,RIC,51,277,21,29,2013-01-14T02:00:00Z
2013,1,13,2327,2159,88,40,2315,85,EV,4162,N16918,EWR,BTV,47,266,21,59,2013-01-14T02:00:00Z
2013,1,14,553,600,-7,921,910,11,AA,707,N3BRAA,LGA,DFW,244,1389,6,0,2013-01-14T11:00:00Z
2013,1,14,606,610,-4,1034,1051,-17,B6,709,N564JB,JFK,SJU,188,1598,6,10,2013-01-14T11:00:00Z
2013,1,14,659,700,-1,1103,1045,18,DL,1865,N723TW,JFK,SFO,379,2586,7,0,2013-01-14T12:00:00Z
2013,1,14,756,800,-4,933,917,16,US,2165,N755US,LGA,DCA,69,214,8,0,2013-01-14T13:00:00Z
2013,1,14,806,810,-4,1056,1116,-20,DL,1959,N915DE,JFK,MCO,144,944,8,10,2013-01-14T13:00:00Z
2013,1,14,808,759,9,1123,1115,8,UA,1539,N39726,EWR,DFW,231,1372,7,59,2013-01-14T12:00:00Z
2013,1,14,815,817,-2,1107,1058,9,DL,914,N373NW,LGA,DEN,253,1620,8,17,2013-01-14T13:00:00Z
2013,1,14,837,840,-3,942,959,-17,UA,1268,N77510,EWR,BOS,39,200,8,40,2013-01-14T13:00:00Z
2013,1,14,847,855,-8,1040,1102,-22,EV,4913,N695CA,EWR,DTW,85,488,8,55,2013-01-14T13:00:00Z
2013,1,14,955,940,15,1250,1250,0,AA,1871,N3JWAA,LGA,MIA,150,1096,9,40,2013-01-14T14:00:00Z
2013,1,14,1147,1150,-3,1419,1345,34,MQ,4646,N532MQ,LGA,MSP,176,1020,11,50,2013-01-14T16:00:00Z
2013,1,14,1205,1200,5,1514,1510,4,AA,3,N324AA,JFK,LAX,346,2475,12,0,2013-01-14T17:00:00Z
2013,1,14,1256,1303,-7,1406,1424,-18,B6,32,N236JB,JFK,ROC,54,264,13,3,2013-01-14T18:00:00Z
2013,1,14,1323,1325,-2,1746,1810,-24,B6,705,N712JB,JFK,SJU,186,1598,13,25,2013-01-14T18:00:00Z
2013,1,14,1341,1345,-4,1618,1641,-23,B6,1783,N595JB,JFK,MCO,135,944,13,45,2013-01-14T18:00:00Z
2013,1,14,1344,1350,-6,1625,1628,-3,DL,1705,N344NB,LGA,MSY,192,1183,13,50,2013-01-14T18:00:00Z
2013,1,14,1437,1235,122,1621,1415,126,MQ,4404,N856MQ,JFK,RDU,75,427,12,35,2013-01-14T17:00:00Z
2013,1,14,1449,1436,13,1550,1543,7,EV,4372,N17196,EWR,DCA,43,199,14,36,2013-01-14T19:00:00Z
2013,1,14,1509,1444,25,1748,1745,3,B6,141,N571JB,JFK,PBI,143,1028,14,44,2013-01-14T19:00:00Z
2013,1,14,1556,1600,-4,1918,1915,3,AA,565,N3GKAA,JFK,DFW,241,1391,16,0,2013-01-14T21:00:00Z
2013,1,14,1624,1630,-6,1846,1838,8,DL,2231,N347NW,LGA,DTW,100,502,16,30,2013-01-14T21:00:00Z
2013,1,14,1624,1605,19,1816,1754,22,9E,3459,N916XJ,JFK,BNA,133,765,16,5,2013-01-14T21:00:00Z
2013,1,14,1659,1705,-6,2037,2015,22,UA,1259,N14242,LGA,IAH,249,1416,17,5,2013-01-14T22:00:00Z
2013,1,14,1705,1710,-5,1907,1912,-5,US,894,N187US,LGA,CLT,90,544,17,10,2013-01-14T22:00:00Z
2013,1,14,1712,1720,-8,1901,1905,-4,MQ,4479,N736MQ,LGA,RDU,76,431,17,20,2013-01-14T22:00:00Z
2013,1,14,1735,1720,15,2036,2040,-4,AA,1999,N5CSAA,EWR,MIA,154,1085,17,20,2013-01-14T22:00:00Z
2013,1,14,1741,1640,61,1941,1850,51,MQ,4540,N719MQ,LGA,DTW,97,502,16,40,2013-01-14T21:00:00Z
2013,1,14,1747,1755,-8,2039,2109,-30,B6,989,N589JB,JFK,FLL,156,1069,17,55,2013-01-14T22:00:00Z
2013,1,14,1755,1800,-5,1856,1915,-19,B6,1016,N247JB,JFK,BOS,38,187,18,0,2013-01-14T23:00:00Z
2013,1,14,1922,1925,-3,2059,2045,14,9E,4127,N8797A,JFK,IAD,57,228,19,25,2013-01-15T00:00:00Z
2013,1,14,2128,2135,-7,38,50,-12,AA,185,N327AA,JFK,LAX,338,2475,21,35,2013-01-15T02:00:00Z
2013,1,14,2128,2135,-7,16,22,-6,B6,199,N523JB,JFK,LAS,322,2248,21,35,2013-01-15T02:00:00Z
2013,1,15,809,815,-6,1050,1118,-28,DL,1429,N380DA,JFK,LAS,318,2248,8,15,2013-01-15T13:00:00Z
2013,1,15,822,830,-8,1011,1025,-14,AA,1855,N590AA,LGA,STL,151,888,8,30,2013-01-15T13:00:00Z
2013,1,15,902,908,-6,1348,1409,-21,UA,1519,N13750,EWR,STT,196,1634,9,8,2013-01-15T14:00:00Z
2013,1,15,943,951,-8,1218,1228,-10,EV,4156,N13914,EWR,ATL,130,746,9,51,2013-01-15T14:00:00Z
2013,1,15,953,959,-6,1233,1248,-15,B6,197,N588JB,JFK,LAS,314,2248,9,59,2013-01-15T14:00:00Z
2013,1,15,1253,1300,-7,1608,1610,-2,WN,2239,N242WN,EWR,HOU,237,1411,13,0,2013-01-15T18:00:00Z
2013,1,15,1342,1345,-3,1658,1705,-7,AA,117,N324AA,JFK,LAX,354,2475,13,45,2013-01-15T18:00:00Z
2013,1,15,1404,1416,-12,1702,1650,12,FL,349,N995AT,LGA,ATL,137,762,14,16,2013-01-15T19:00:00Z
2013,1,15,1439,1345,54,1748,1705,43,AA,1073,N3HJAA,LGA,MIA,159,1096,13,45,2013-01-15T18:00:00Z
2013,1,15,1456,1500,-4,1744,1742,2,DL,2347,N664DN,LGA,ATL,125,762,15,0,2013-01-15T20:00:00Z
2013,1,15,1510,1515,-5,1658,1700,-2,MQ,4333,N638MQ,JFK,PIT,89,340,15,15,2013-01-15T20:00:00Z
2013,1,15,1635,1635,0,2001,1945,16,WN,891,N751SW,EWR,HOU,243,1411,16,35,2013-01-15T21:00:00Z
2013,1,15,1654,1659,-5,1956,2015,-19,UA,250,N855UA,EWR,LAX,334,2454,16,59,2013-01-15T21:00:00Z
2013,1,15,1842,1846,-4,2009,2019,-10,B6,130,N206JB,JFK,BUF,66,301,18,46,2013-01-15T23:00:00Z
2013,1,15,1849,1855,-6,2128,2142,-14,DL,951,N1608,JFK,ATL,129,760,18,55,2013-01-15T23:00:00Z
2013,1,15,1923,1930,-7,2123,2131,-8,EV,4532,N11119,EWR,CHS,101,628,19,30,2013-01-16T00:00:00Z
2013,1,15,2015,2015,0,2119,2130,-11,AA,1762,N3EKAA,JFK,BOS,34,187,20,15,2013-01-16T01:00:00Z
2013,1,15,2111,2005,66,2359,2311,48,UA,754,N853UA,EWR,TPA,150,997,20,5,2013-01-16T01:00:00Z
2013,1,16,715,715,0,1045,1035,10,AA,825,N3HMAA,JFK,FLL,162,1069,7,15,2013-01-16T12:00:00Z
2013,1,16,730,705,25,1021,946,35,UA,693,N401UA,EWR,LAS,318,2227,7,5,2013-01-16T12:00:00Z
2013,1,16,818,800,18,1228,1140,48,WN,1558,N756SA,EWR,PHX,323,2133,8,0,2013-01-16T13:00:00Z
2013,1,16,902,830,32,1114,1015,59,AA,313,N4WVAA,LGA,ORD,139,733,8,30,2013-01-16T13:00:00Z
2013,1,16,902,905,-3,1010,1023,-13,B6,56,N329JB,JFK,BTV,46,266,9,5,2013-01-16T14:00:00Z
2013,1,16,914,920,-6,1125,1125,0,MQ,4582,N6EAMQ,LGA,CLT,96,544,9,20,2013-01-16T14:00:00Z
2013,1,16,922,930,-8,1049,1103,-14,9E,3661,N8696C,JFK,ROC,56,264,9,30,2013-01-16T14:00:00Z
2013,1,16,951,900,51,1255,1159,56,B6,59,N613JB,JFK,TPA,158,1005,9,0,2013-01-16T14:00:00Z
2013,1,16,954,955,-1,1319,1246,33,UA,1597,N24729,EWR,EGE,266,1726,9,55,2013-01-16T14:00:00Z
2013,1,16,1125,1052,33,1442,1414,28,UA,595,N472UA,EWR,RSW,173,1068,10,52,2013-01-16T15:00:00Z
2013,1,16,1126,1125,1,1312,1305,7,AA,327,N3DAAA,LGA,ORD,128,733,11,25,2013-01-16T16:00:00Z
2013,1,16,1129,1129,0,1425,1419,6,B6,523,N659JB,EWR,MCO,149,937,11,29,2013-01-16T16:00:00Z
2013,1,16,1135,1100,35,1304,1214,50,US,2171,N762US,LGA,DCA,57,214,11,0,2013-01-16T16:00:00Z
2013,1,16,1454,1455,-1,1832,1825,7,AA,1769,N5FGAA,JFK,MIA,173,1089,14,55,2013-01-16T19:00:00Z
2013,1,16,1529,1530,-1,1921,1910,11,AA,85,N388AA,JFK,SFO,374,2586,15,30,2013-01-16T20:00:00Z
2013,1,16,1553,1540,13,1909,1909,0,DL,2027,N343NW,JFK,FLL,165,1069,15,40,2013-01-16T20:00:00Z
2013,1,16,1604,1600,4,1919,1903,16,B6,985,N639JB,LGA,TPA,166,1010,16,0,2013-01-16T21:00:00Z
2013,1,16,1621,1600,21,1956,1925,31,AA,1467,N3HJAA,LGA,MIA,178,1096,16,0,2013-01-16T21:00:00Z
2013,1,16,1700,1708,-8,2018,2023,-5,B6,15,N334JB,JFK,FLL,175,1069,17,8,2013-01-16T22:00:00Z
2013,1,16,1727,1729,-2,2031,2049,-18,AA,543,N344AA,JFK,MIA,158,1089,17,29,2013-01-16T22:00:00Z
2013,1,16,1746,1745,1,2140,2120,20,AA,177,N335AA,JFK,SFO,381,2586,17,45,2013-01-16T22:00:00Z
2013,1,16,1802,1725,37,2047,2017,30,UA,1109,N14106,EWR,MCO,146,937,17,25,2013-01-16T22:00:00Z
2013,1,16,1901,1814,47,2210,2124,46,UA,1292,N28457,EWR,FLL,162,1065,18,14,2013-01-16T23:00:00Z
2013,1,16,1953,2000,-7,2106,2117,-11,US,2189,N709UW,LGA,DCA,57,214,20,0,2013-01-17T01:00:00Z
2013,1,16,2113,1810,183,2325,2037,168,9E,3542,N918XJ,JFK,MSP,173,1029,18,10,2013-01-16T23:00:00Z
2013,1,16,NA,900,NA,NA,1116,NA,DL,181,N865DA,LGA,DTW,NA,502,9,0,2013-01-16T14:00:00Z
2013,1,17,601,600,1,945,925,20,UA,303,N510UA,JFK,SFO,380,2586,6,0,2013-01-17T11:00:00Z
2013,1,17,609,615,-6,847,842,5,DL,575,N348NB,EWR,ATL,120,746,6,15,2013-01-17T11:00:00Z
2013,1,17,628,630,-2,814,810,4,AA,303,N3CUAA,LGA,ORD,136,733,6,30,2013-01-17T11:00:00Z
